HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078690	1H	482007671	482010088	1H	481977638	482065495	2418
HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078720	1H	482027043	482027589	1H	481977638	482065495	547
HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078730	1H	482033543	482037308	1H	481977638	482065495	3766
HORVU1Hr1G077990	HORVU.MOREX.r3.1HG0078730	1H	482033543	482037308	1H	482033454	482037749	3766
HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078750	1H	482048779	482051597	1H	481977638	482065495	2819
HORVU1Hr1G078000	HORVU.MOREX.r3.1HG0078750	1H	482048779	482051597	1H	482048708	482051770	2819
HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078760	1H	482053281	482060452	1H	481977638	482065495	7172
HORVU1Hr1G078030	HORVU.MOREX.r3.1HG0078760	1H	482053281	482060452	1H	482053202	482060606	7172
HORVU1Hr1G077910	HORVU.MOREX.r3.1HG0078770	1H	482061109	482065495	1H	481977638	482065495	4387
HORVU1Hr1G078050	HORVU.MOREX.r3.1HG0078810	1H	482115493	482116273	1H	482105814	482128055	781
HORVU1Hr1G078080	HORVU.MOREX.r3.1HG0078810	1H	482115493	482116273	1H	482115493	482116273	781
HORVU1Hr1G078170	HORVU.MOREX.r3.1HG0078900	1H	482268414	482280445	1H	482268155	482280688	12032
HORVU1Hr1G078160	HORVU.MOREX.r3.1HG0078910	1H	482281255	482285587	1H	482280711	482286081	4333
HORVU1Hr1G078200	HORVU.MOREX.r3.1HG0078920	1H	482346221	482347635	1H	482346221	482347656	1415
HORVU1Hr1G078230	HORVU.MOREX.r3.1HG0078930	1H	482447680	482455693	1H	482447790	482455693	7904
HORVU1Hr1G078250	HORVU.MOREX.r3.1HG0078950	1H	482578656	482580443	1H	482578479	482589949	1788
HORVU1Hr1G078250	HORVU.MOREX.r3.1HG0078960	1H	482585326	482589730	1H	482578479	482589949	4405
HORVU1Hr1G078280	HORVU.MOREX.r3.1HG0078970	1H	482594413	482599050	1H	482594243	482599179	4638
HORVU1Hr1G078290	HORVU.MOREX.r3.1HG0078980	1H	482608763	482610797	1H	482608763	482611123	2035
HORVU1Hr1G078300	HORVU.MOREX.r3.1HG0079020	1H	482712248	482717413	1H	482712184	482717330	5083
HORVU1Hr1G078310	HORVU.MOREX.r3.1HG0079040	1H	482729484	482730558	1H	482729408	482730645	1075
HORVU1Hr1G078320	HORVU.MOREX.r3.1HG0079050	1H	482733709	482733948	1H	482730904	482734020	240
HORVU1Hr1G078400	HORVU.MOREX.r3.1HG0079060	1H	482888639	482890234	1H	482888658	482890253	1577
HORVU1Hr1G078390	HORVU.MOREX.r3.1HG0079070	1H	482892362	482895159	1H	482892020	482895273	2798
HORVU1Hr1G078370	HORVU.MOREX.r3.1HG0079100	1H	482910427	482914495	1H	482910388	482914514	4069
HORVU1Hr1G078350	HORVU.MOREX.r3.1HG0079120	1H	483012014	483017803	1H	483011706	483017895	5790
HORVU1Hr1G078340	HORVU.MOREX.r3.1HG0079130	1H	483022076	483029881	1H	483021867	483029943	7806
HORVU1Hr1G078410	HORVU.MOREX.r3.1HG0079140	1H	483125136	483129736	1H	483125136	483129607	4472
HORVU1Hr1G078460	HORVU.MOREX.r3.1HG0079200	1H	483281192	483282133	1H	483281139	483282330	942
HORVU1Hr1G078510	HORVU.MOREX.r3.1HG0079210	1H	483368858	483369844	1H	483369052	483369611	560
HORVU1Hr1G078500	HORVU.MOREX.r3.1HG0079220	1H	483374226	483375249	1H	483372559	483375240	1015
HORVU1Hr1G078490	HORVU.MOREX.r3.1HG0079220	1H	483374226	483375249	1H	483373909	483379962	1024
HORVU1Hr1G078490	HORVU.MOREX.r3.1HG0079230	1H	483375220	483378067	1H	483373909	483379962	2848
HORVU1Hr1G078480	HORVU.MOREX.r3.1HG0079230	1H	483375220	483378067	1H	483375402	483380307	2666
HORVU1Hr1G078490	HORVU.MOREX.r3.1HG0079250	1H	483379149	483379969	1H	483373909	483379962	814
HORVU1Hr1G078480	HORVU.MOREX.r3.1HG0079250	1H	483379149	483379969	1H	483375402	483380307	821
HORVU1Hr1G078530	HORVU.MOREX.r3.1HG0079280	1H	483496196	483502520	1H	483494474	483502601	6325
HORVU1Hr1G078650	HORVU.MOREX.r3.1HG0079400	1H	483607708	483609480	1H	483607535	483609462	1755
HORVU1Hr1G078740	HORVU.MOREX.r3.1HG0079420	1H	483651755	483653073	1H	483651689	483653209	1319
HORVU1Hr1G078720	HORVU.MOREX.r3.1HG0079430	1H	483762398	483763801	1H	483762057	483767975	1404
HORVU1Hr1G078710	HORVU.MOREX.r3.1HG0079460	1H	483785870	483787351	1H	483785726	483789725	1482
HORVU1Hr1G078790	HORVU.MOREX.r3.1HG0079500	1H	483934757	483936139	1H	483934160	483936007	1251
HORVU1Hr1G078750	HORVU.MOREX.r3.1HG0079530	1H	484003035	484004417	1H	484003043	484004525	1375
HORVU1Hr1G078760	HORVU.MOREX.r3.1HG0079540	1H	484010278	484011701	1H	484009540	484011868	1424
HORVU1Hr1G078860	HORVU.MOREX.r3.1HG0079600	1H	484088798	484090499	1H	484088766	484090414	1617
HORVU1Hr1G078890	HORVU.MOREX.r3.1HG0079620	1H	484153722	484158452	1H	484152081	484158984	4731
HORVU1Hr1G078880	HORVU.MOREX.r3.1HG0079630	1H	484159396	484168272	1H	484159373	484168276	8877
HORVU1Hr1G078910	HORVU.MOREX.r3.1HG0079660	1H	484402440	484406597	1H	484402341	484422512	4158
HORVU1Hr1G078940	HORVU.MOREX.r3.1HG0079700	1H	484534221	484536116	1H	484533627	484536275	1896
HORVU1Hr1G078950	HORVU.MOREX.r3.1HG0079700	1H	484534221	484536116	1H	484533688	484536275	1896
HORVU1Hr1G079040	HORVU.MOREX.r3.1HG0079750	1H	484817759	484819296	1H	484817513	484819821	1538
HORVU1Hr1G079030	HORVU.MOREX.r3.1HG0079760	1H	484822662	484824213	1H	484822179	484824611	1552
HORVU1Hr1G079070	HORVU.MOREX.r3.1HG0079800	1H	485005587	485009450	1H	485004759	485009548	3864
HORVU1Hr1G079080	HORVU.MOREX.r3.1HG0079810	1H	485009896	485019246	1H	485009748	485019367	9351
HORVU1Hr1G079050	HORVU.MOREX.r3.1HG0079820	1H	485064571	485068702	1H	485064530	485070840	4132
HORVU1Hr1G079050	HORVU.MOREX.r3.1HG0079830	1H	485069616	485070804	1H	485064530	485070840	1189
HORVU1Hr1G079060	HORVU.MOREX.r3.1HG0079830	1H	485069616	485070804	1H	485069890	485070804	915
HORVU1Hr1G079130	HORVU.MOREX.r3.1HG0079860	1H	485104419	485105672	1H	485104409	485108275	1254
HORVU1Hr1G079130	HORVU.MOREX.r3.1HG0079870	1H	485105955	485108096	1H	485104409	485108275	2142
HORVU1Hr1G079140	HORVU.MOREX.r3.1HG0079880	1H	485117183	485119768	1H	485117212	485119964	2557
HORVU1Hr1G079150	HORVU.MOREX.r3.1HG0079910	1H	485135990	485141693	1H	485136179	485141894	5515
HORVU1Hr1G079170	HORVU.MOREX.r3.1HG0079920	1H	485149464	485153413	1H	485149060	485161277	3950
HORVU1Hr1G079170	HORVU.MOREX.r3.1HG0079930	1H	485155252	485158061	1H	485149060	485161277	2810
HORVU1Hr1G079170	HORVU.MOREX.r3.1HG0079940	1H	485160341	485160670	1H	485149060	485161277	330
HORVU1Hr1G079200	HORVU.MOREX.r3.1HG0079950	1H	485161572	485167583	1H	485161572	485167777	6012
HORVU1Hr1G079240	HORVU.MOREX.r3.1HG0079970	1H	485212948	485216684	1H	485212940	485216682	3735
HORVU1Hr1G079250	HORVU.MOREX.r3.1HG0079980	1H	485217521	485218281	1H	485217140	485218357	761
HORVU1Hr1G079270	HORVU.MOREX.r3.1HG0079990	1H	485239285	485243311	1H	485239277	485243484	4027
HORVU1Hr1G079280	HORVU.MOREX.r3.1HG0080000	1H	485251521	485252201	1H	485251066	485252535	681
HORVU1Hr1G079290	HORVU.MOREX.r3.1HG0080020	1H	485270377	485271473	1H	485270345	485271596	1097
HORVU1Hr1G079310	HORVU.MOREX.r3.1HG0080080	1H	485304058	485304324	1H	485300872	485305208	267
HORVU1Hr1G079380	HORVU.MOREX.r3.1HG0080140	1H	485520731	485525290	1H	485520378	485529989	4560
HORVU1Hr1G079380	HORVU.MOREX.r3.1HG0080160	1H	485527098	485529957	1H	485520378	485529989	2860
HORVU1Hr1G079360	HORVU.MOREX.r3.1HG0080180	1H	485543861	485544863	1H	485543405	485544986	1003
HORVU1Hr1G079410	HORVU.MOREX.r3.1HG0080190	1H	485577604	485583236	1H	485577676	485583388	5561
HORVU1Hr1G079430	HORVU.MOREX.r3.1HG0080220	1H	485703418	485707526	1H	485703267	485707561	4109
HORVU1Hr1G079440	HORVU.MOREX.r3.1HG0080230	1H	485708117	485708877	1H	485707785	485708884	761
HORVU1Hr1G079450	HORVU.MOREX.r3.1HG0080250	1H	485714714	485716646	1H	485714523	485716647	1933
HORVU1Hr1G079570	HORVU.MOREX.r3.1HG0080310	1H	485885015	485887041	1H	485885010	485887220	2027
HORVU1Hr1G079590	HORVU.MOREX.r3.1HG0080320	1H	485890198	485892989	1H	485890137	485893392	2792
HORVU1Hr1G079610	HORVU.MOREX.r3.1HG0080330	1H	485898657	485900744	1H	485898372	485900293	1637
HORVU1Hr1G079650	HORVU.MOREX.r3.1HG0080370	1H	485950566	485952600	1H	485951569	485952608	1032
HORVU1Hr1G079730	HORVU.MOREX.r3.1HG0080420	1H	486237004	486238654	1H	486236979	486239047	1651
HORVU1Hr1G079800	HORVU.MOREX.r3.1HG0080510	1H	486297264	486304024	1H	486297165	486304009	6746
HORVU0Hr1G001420	HORVU.MOREX.r3.1HG0080550	1H	486416898	486417358	1H	486417081	486417430	278
HORVU1Hr1G079930	HORVU.MOREX.r3.1HG0080560	1H	486423336	486429784	1H	486423283	486429852	6449
HORVU1Hr1G079920	HORVU.MOREX.r3.1HG0080580	1H	486449592	486451423	1H	486447229	486451321	1730
HORVU1Hr1G079910	HORVU.MOREX.r3.1HG0080590	1H	486464561	486469784	1H	486464448	486469871	5224
HORVU1Hr1G079890	HORVU.MOREX.r3.1HG0080600	1H	486470201	486471416	1H	486470050	486483179	1216
HORVU1Hr1G079890	HORVU.MOREX.r3.1HG0080610	1H	486471505	486478158	1H	486470050	486483179	6654
HORVU1Hr1G079900	HORVU.MOREX.r3.1HG0080610	1H	486471505	486478158	1H	486471103	486476311	4807
HORVU1Hr1G079890	HORVU.MOREX.r3.1HG0080620	1H	486476592	486482769	1H	486470050	486483179	6178
HORVU1Hr1G079860	HORVU.MOREX.r3.1HG0080630	1H	486484602	486487812	1H	486484099	486487806	3205
HORVU1Hr1G079940	HORVU.MOREX.r3.1HG0080650	1H	486635996	486637874	1H	486635873	486638191	1879
HORVU1Hr1G079980	HORVU.MOREX.r3.1HG0080690	1H	486668177	486670681	1H	486668115	486670823	2505
HORVU1Hr1G080000	HORVU.MOREX.r3.1HG0080710	1H	486721153	486722267	1H	486721524	486722267	744
HORVU1Hr1G080060	HORVU.MOREX.r3.1HG0080720	1H	486791662	486795282	1H	486791663	486795282	3620
HORVU1Hr1G080040	HORVU.MOREX.r3.1HG0080730	1H	486796097	486799781	1H	486796055	486800146	3685
HORVU1Hr1G080070	HORVU.MOREX.r3.1HG0080750	1H	486898209	486903370	1H	486896912	486903517	5162
HORVU1Hr1G080190	HORVU.MOREX.r3.1HG0080760	1H	486915576	486916235	1H	486915580	486922276	656
HORVU1Hr1G080190	HORVU.MOREX.r3.1HG0080770	1H	486917688	486918340	1H	486915580	486922276	653
HORVU1Hr1G080200	HORVU.MOREX.r3.1HG0080770	1H	486917688	486918340	1H	486917527	486918745	653
HORVU1Hr1G080190	HORVU.MOREX.r3.1HG0080780	1H	486921368	486922028	1H	486915580	486922276	661
HORVU1Hr1G080180	HORVU.MOREX.r3.1HG0080790	1H	486943034	486946411	1H	486942680	486946477	3378
HORVU1Hr1G080160	HORVU.MOREX.r3.1HG0080800	1H	486969526	486970861	1H	486968967	486971952	1336
HORVU1Hr1G080120	HORVU.MOREX.r3.1HG0080840	1H	486989115	486990309	1H	486988815	486990468	1195
HORVU1Hr1G080090	HORVU.MOREX.r3.1HG0080850	1H	487004746	487013534	1H	487004692	487013640	8789
HORVU1Hr1G080080	HORVU.MOREX.r3.1HG0080860	1H	487021021	487022376	1H	487020949	487023778	1356
HORVU1Hr1G080080	HORVU.MOREX.r3.1HG0080870	1H	487023167	487023481	1H	487020949	487023778	315
HORVU1Hr1G080290	HORVU.MOREX.r3.1HG0080890	1H	487127350	487130016	1H	487127147	487131491	2667
HORVU1Hr1G080240	HORVU.MOREX.r3.1HG0080890	1H	487127350	487130016	1H	487127266	487151920	2667
HORVU1Hr1G080240	HORVU.MOREX.r3.1HG0080900	1H	487130453	487151757	1H	487127266	487151920	21305
HORVU0Hr1G001430	HORVU.MOREX.r3.1HG0080920	1H	487271672	487272866	1H	487271490	487273311	1195
HORVU1Hr1G080300	HORVU.MOREX.r3.1HG0080940	1H	487338332	487339579	1H	487338268	487339763	1248
HORVU1Hr1G080330	HORVU.MOREX.r3.1HG0080990	1H	487484492	487487028	1H	487484507	487487096	2522
HORVU1Hr1G080320	HORVU.MOREX.r3.1HG0081000	1H	487489615	487496570	1H	487489615	487496592	6956
HORVU1Hr1G080350	HORVU.MOREX.r3.1HG0081030	1H	487553869	487555416	1H	487553854	487555410	1542
HORVU1Hr1G080380	HORVU.MOREX.r3.1HG0081040	1H	487739983	487743369	1H	487740837	487743430	2533
HORVU1Hr1G080370	HORVU.MOREX.r3.1HG0081060	1H	487756874	487760068	1H	487756792	487760308	3195
HORVU1Hr1G080360	HORVU.MOREX.r3.1HG0081080	1H	487761244	487766112	1H	487761228	487766194	4869
HORVU1Hr1G080410	HORVU.MOREX.r3.1HG0081100	1H	487806783	487810011	1H	487801415	487809882	3100
HORVU1Hr1G080460	HORVU.MOREX.r3.1HG0081110	1H	487811716	487816569	1H	487811568	487816606	4854
HORVU1Hr1G080470	HORVU.MOREX.r3.1HG0081120	1H	487851430	487869275	1H	487850986	487869556	17846
HORVU1Hr1G080480	HORVU.MOREX.r3.1HG0081150	1H	487927098	487929075	1H	487925465	487929194	1978
HORVU1Hr1G080540	HORVU.MOREX.r3.1HG0081170	1H	487945427	487946715	1H	487945432	487946870	1284
HORVU1Hr1G080520	HORVU.MOREX.r3.1HG0081190	1H	487999563	488003272	1H	487999466	488003683	3710
HORVU1Hr1G080510	HORVU.MOREX.r3.1HG0081200	1H	488005270	488008299	1H	488004843	488008211	2942
HORVU1Hr1G080590	HORVU.MOREX.r3.1HG0081220	1H	488076602	488077964	1H	488076607	488078224	1358
HORVU0Hr1G011480	HORVU.MOREX.r3.1HG0081250	1H	488137064	488139597	1H	488137253	488139678	2345
HORVU1Hr1G080630	HORVU.MOREX.r3.1HG0081280	1H	488181094	488181921	1H	488180931	488182122	828
HORVU1Hr1G080640	HORVU.MOREX.r3.1HG0081340	1H	488342710	488343441	1H	488342669	488345750	732
HORVU1Hr1G080700	HORVU.MOREX.r3.1HG0081400	1H	488519794	488524711	1H	488518896	488524711	4918
HORVU1Hr1G080720	HORVU.MOREX.r3.1HG0081410	1H	488525609	488528789	1H	488525540	488529261	3181
HORVU1Hr1G080740	HORVU.MOREX.r3.1HG0081450	1H	488557711	488559592	1H	488557918	488559598	1675
HORVU1Hr1G080750	HORVU.MOREX.r3.1HG0081460	1H	488568831	488575606	1H	488568579	488575795	6776
HORVU1Hr1G080800	HORVU.MOREX.r3.1HG0081470	1H	488577121	488579230	1H	488577062	488579231	2110
HORVU1Hr1G080780	HORVU.MOREX.r3.1HG0081480	1H	488625943	488628389	1H	488625891	488628934	2447
HORVU1Hr1G080790	HORVU.MOREX.r3.1HG0081490	1H	488651589	488655368	1H	488651434	488655881	3780
HORVU1Hr1G080820	HORVU.MOREX.r3.1HG0081510	1H	488682952	488684397	1H	488682108	488684635	1446
HORVU1Hr1G080840	HORVU.MOREX.r3.1HG0081540	1H	488734599	488736607	1H	488734095	488736873	2009
HORVU1Hr1G080850	HORVU.MOREX.r3.1HG0081550	1H	488751109	488753220	1H	488750937	488753297	2112
HORVU1Hr1G080900	HORVU.MOREX.r3.1HG0081580	1H	488912489	488914682	1H	488912422	488918486	2194
HORVU1Hr1G080890	HORVU.MOREX.r3.1HG0081600	1H	488921938	488924451	1H	488922065	488924684	2387
HORVU1Hr1G080970	HORVU.MOREX.r3.1HG0081620	1H	488995279	488998871	1H	488994049	488999265	3593
HORVU1Hr1G080950	HORVU.MOREX.r3.1HG0081630	1H	489000221	489006487	1H	488999720	489021013	6267
HORVU1Hr1G080950	HORVU.MOREX.r3.1HG0081640	1H	489009759	489011095	1H	488999720	489021013	1337
HORVU1Hr1G080960	HORVU.MOREX.r3.1HG0081640	1H	489009759	489011095	1H	489009774	489013520	1322
HORVU1Hr1G080950	HORVU.MOREX.r3.1HG0081650	1H	489011784	489013274	1H	488999720	489021013	1491
HORVU1Hr1G080960	HORVU.MOREX.r3.1HG0081650	1H	489011784	489013274	1H	489009774	489013520	1491
HORVU1Hr1G080920	HORVU.MOREX.r3.1HG0081710	1H	489030091	489034084	1H	489030065	489034084	3994
HORVU1Hr1G080980	HORVU.MOREX.r3.1HG0081730	1H	489079339	489082944	1H	489079216	489083067	3606
HORVU1Hr1G081010	HORVU.MOREX.r3.1HG0081770	1H	489164568	489164978	1H	489164568	489164978	411
HORVU0Hr1G001440	HORVU.MOREX.r3.1HG0081790	1H	489183776	489187965	1H	489183900	489187941	4042
HORVU0Hr1G001470	HORVU.MOREX.r3.1HG0081810	1H	489192449	489195113	1H	489192655	489195159	2459
HORVU0Hr1G001460	HORVU.MOREX.r3.1HG0081820	1H	489196750	489200903	1H	489196535	489199640	2891
HORVU1Hr1G081050	HORVU.MOREX.r3.1HG0081840	1H	489290604	489293935	1H	489290528	489293984	3332
HORVU1Hr1G081070	HORVU.MOREX.r3.1HG0081850	1H	489336324	489336950	1H	489336159	489337050	627
HORVU1Hr1G081090	HORVU.MOREX.r3.1HG0081860	1H	489347761	489348407	1H	489347797	489348461	611
HORVU1Hr1G081120	HORVU.MOREX.r3.1HG0081880	1H	489445772	489448213	1H	489444950	489448505	2442
HORVU1Hr1G081130	HORVU.MOREX.r3.1HG0081900	1H	489527775	489528298	1H	489527990	489528298	309
HORVU1Hr1G081140	HORVU.MOREX.r3.1HG0081920	1H	489539373	489540065	1H	489539080	489540129	693
HORVU1Hr1G081270	HORVU.MOREX.r3.1HG0081950	1H	489629565	489630853	1H	489629577	489630934	1277
HORVU1Hr1G081260	HORVU.MOREX.r3.1HG0081960	1H	489633792	489636310	1H	489633053	489638291	2519
HORVU1Hr1G081240	HORVU.MOREX.r3.1HG0081970	1H	489647149	489647761	1H	489646483	489649779	613
HORVU1Hr1G081240	HORVU.MOREX.r3.1HG0081980	1H	489648974	489649408	1H	489646483	489649779	435
HORVU1Hr1G081210	HORVU.MOREX.r3.1HG0081990	1H	489661739	489663529	1H	489661446	489664157	1791
HORVU1Hr1G081320	HORVU.MOREX.r3.1HG0082020	1H	489712477	489717099	1H	489712477	489717149	4623
HORVU1Hr1G081310	HORVU.MOREX.r3.1HG0082030	1H	489721090	489726039	1H	489721094	489726039	4946
HORVU1Hr1G081300	HORVU.MOREX.r3.1HG0082040	1H	489726539	489728450	1H	489726327	489728761	1912
HORVU1Hr1G081280	HORVU.MOREX.r3.1HG0082050	1H	489759810	489762628	1H	489759810	489762628	2819
HORVU1Hr1G081400	HORVU.MOREX.r3.1HG0082110	1H	489940719	489942959	1H	489940631	489942950	2232
HORVU1Hr1G081410	HORVU.MOREX.r3.1HG0082120	1H	489951013	489953801	1H	489950987	489953848	2789
HORVU1Hr1G081430	HORVU.MOREX.r3.1HG0082150	1H	490012757	490013698	1H	490004314	490020191	942
HORVU1Hr1G081530	HORVU.MOREX.r3.1HG0082180	1H	490121004	490125313	1H	490120959	490125606	4310
HORVU1Hr1G081490	HORVU.MOREX.r3.1HG0082230	1H	490179516	490182593	1H	490179499	490185437	3078
HORVU1Hr1G081470	HORVU.MOREX.r3.1HG0082230	1H	490179516	490182593	1H	490180769	490196122	1825
HORVU1Hr1G081490	HORVU.MOREX.r3.1HG0082240	1H	490182869	490186073	1H	490179499	490185437	2569
HORVU1Hr1G081470	HORVU.MOREX.r3.1HG0082240	1H	490182869	490186073	1H	490180769	490196122	3205
HORVU1Hr1G081470	HORVU.MOREX.r3.1HG0082250	1H	490186503	490189028	1H	490180769	490196122	2526
HORVU1Hr1G081730	HORVU.MOREX.r3.1HG0082290	1H	490252645	490253281	1H	490234273	490253341	637
HORVU1Hr1G081700	HORVU.MOREX.r3.1HG0082310	1H	490268872	490272583	1H	490268825	490272583	3712
HORVU1Hr1G081570	HORVU.MOREX.r3.1HG0082370	1H	490323159	490325444	1H	490322636	490325674	2286
HORVU1Hr1G081550	HORVU.MOREX.r3.1HG0082380	1H	490356265	490358869	1H	490356137	490358810	2546
HORVU1Hr1G081810	HORVU.MOREX.r3.1HG0082410	1H	490370357	490375133	1H	490370167	490375342	4777
HORVU1Hr1G081770	HORVU.MOREX.r3.1HG0082450	1H	490414881	490415870	1H	490414873	490416079	990
HORVU1Hr1G081950	HORVU.MOREX.r3.1HG0082530	1H	490498417	490506603	1H	490498308	490506692	8187
HORVU1Hr1G081940	HORVU.MOREX.r3.1HG0082540	1H	490506829	490508424	1H	490506907	490508331	1425
HORVU1Hr1G081920	HORVU.MOREX.r3.1HG0082550	1H	490521806	490523488	1H	490521551	490566146	1683
HORVU1Hr1G081920	HORVU.MOREX.r3.1HG0082570	1H	490564239	490565854	1H	490521551	490566146	1616
HORVU1Hr1G081890	HORVU.MOREX.r3.1HG0082620	1H	490618286	490620207	1H	490618197	490620560	1922
HORVU1Hr1G081900	HORVU.MOREX.r3.1HG0082630	1H	490623266	490625038	1H	490621197	490625049	1773
HORVU1Hr1G081910	HORVU.MOREX.r3.1HG0082640	1H	490626536	490628188	1H	490626492	490628386	1653
HORVU1Hr1G082030	HORVU.MOREX.r3.1HG0082750	1H	490775302	490775928	1H	490773921	490776468	627
HORVU1Hr1G082020	HORVU.MOREX.r3.1HG0082760	1H	490790178	490791937	1H	490789862	490792020	1760
HORVU1Hr1G081990	HORVU.MOREX.r3.1HG0082770	1H	490808499	490811061	1H	490806879	490814882	2563
HORVU1Hr1G082010	HORVU.MOREX.r3.1HG0082770	1H	490808499	490811061	1H	490808359	490811189	2563
HORVU1Hr1G081990	HORVU.MOREX.r3.1HG0082780	1H	490811801	490814814	1H	490806879	490814882	3014
HORVU1Hr1G081980	HORVU.MOREX.r3.1HG0082790	1H	490816117	490817467	1H	490816013	490817804	1351
HORVU1Hr1G082110	HORVU.MOREX.r3.1HG0082800	1H	490844190	490844626	1H	490843908	490844626	437
HORVU1Hr1G082100	HORVU.MOREX.r3.1HG0082810	1H	490901699	490902820	1H	490901576	490902829	1122
HORVU1Hr1G082120	HORVU.MOREX.r3.1HG0082820	1H	490962982	490965789	1H	490959616	490965825	2808
HORVU1Hr1G082220	HORVU.MOREX.r3.1HG0082860	1H	491031853	491042986	1H	491032255	491045011	10732
HORVU1Hr1G082150	HORVU.MOREX.r3.1HG0082910	1H	491095991	491096695	1H	491095945	491102006	705
HORVU1Hr1G082150	HORVU.MOREX.r3.1HG0082920	1H	491097468	491099157	1H	491095945	491102006	1690
HORVU1Hr1G082250	HORVU.MOREX.r3.1HG0082960	1H	491119549	491122035	1H	491119541	491122217	2487
HORVU1Hr1G082320	HORVU.MOREX.r3.1HG0083100	1H	491732185	491732466	1H	491731674	491733570	282
HORVU1Hr1G082340	HORVU.MOREX.r3.1HG0083110	1H	491734075	491735175	1H	491733815	491738345	1101
HORVU1Hr1G082350	HORVU.MOREX.r3.1HG0083110	1H	491734075	491735175	1H	491733820	491735392	1101
HORVU1Hr1G082310	HORVU.MOREX.r3.1HG0083130	1H	491753279	491754339	1H	491753180	491755429	1061
HORVU1Hr1G082470	HORVU.MOREX.r3.1HG0083140	1H	491764125	491765149	1H	491761908	491765270	1025
HORVU1Hr1G082380	HORVU.MOREX.r3.1HG0083170	1H	491820014	491824333	1H	491820016	491824338	4318
HORVU1Hr1G082540	HORVU.MOREX.r3.1HG0083250	1H	491957849	491971995	1H	491957793	491971992	14144
HORVU1Hr1G082520	HORVU.MOREX.r3.1HG0083260	1H	491973024	491976614	1H	491972503	491976609	3586
HORVU1Hr1G082510	HORVU.MOREX.r3.1HG0083280	1H	491995984	491997837	1H	491995999	491997582	1584
HORVU1Hr1G082650	HORVU.MOREX.r3.1HG0083310	1H	492035923	492040020	1H	492035868	492040259	4098
HORVU1Hr1G082660	HORVU.MOREX.r3.1HG0083320	1H	492040341	492042194	1H	492040272	492042401	1854
HORVU1Hr1G082710	HORVU.MOREX.r3.1HG0083360	1H	492173484	492175409	1H	492173519	492175348	1830
HORVU1Hr1G082670	HORVU.MOREX.r3.1HG0083370	1H	492192634	492193945	1H	492192514	492316792	1312
HORVU1Hr1G082670	HORVU.MOREX.r3.1HG0083430	1H	492241938	492243134	1H	492192514	492316792	1197
HORVU1Hr1G082670	HORVU.MOREX.r3.1HG0083440	1H	492245093	492250596	1H	492192514	492316792	5504
HORVU1Hr1G082690	HORVU.MOREX.r3.1HG0083440	1H	492245093	492250596	1H	492245064	492250645	5504
HORVU1Hr1G082790	HORVU.MOREX.r3.1HG0083470	1H	492345910	492348267	1H	492345790	492348606	2358
HORVU1Hr1G082730	HORVU.MOREX.r3.1HG0083490	1H	492445572	492446186	1H	492445459	492446250	615
HORVU1Hr1G082820	HORVU.MOREX.r3.1HG0083520	1H	492597987	492600615	1H	492597677	492600624	2629
HORVU1Hr1G082860	HORVU.MOREX.r3.1HG0083550	1H	492680454	492682616	1H	492678026	492682635	2163
HORVU1Hr1G082890	HORVU.MOREX.r3.1HG0083580	1H	492702411	492705128	1H	492700870	492705401	2718
HORVU1Hr1G082900	HORVU.MOREX.r3.1HG0083600	1H	492716327	492718918	1H	492716046	492724621	2592
HORVU1Hr1G082900	HORVU.MOREX.r3.1HG0083610	1H	492722576	492723946	1H	492716046	492724621	1371
HORVU1Hr1G082910	HORVU.MOREX.r3.1HG0083610	1H	492722576	492723946	1H	492721608	492723992	1371
HORVU1Hr1G082950	HORVU.MOREX.r3.1HG0083620	1H	492775234	492778159	1H	492763118	492778284	2926
HORVU1Hr1G082970	HORVU.MOREX.r3.1HG0083630	1H	492804391	492807184	1H	492804391	492807184	2794
HORVU1Hr1G083000	HORVU.MOREX.r3.1HG0083650	1H	492810317	492815185	1H	492810044	492815174	4858
HORVU1Hr1G083050	HORVU.MOREX.r3.1HG0083670	1H	492963045	492967260	1H	492962892	492976071	4216
HORVU1Hr1G083100	HORVU.MOREX.r3.1HG0083690	1H	493059705	493065154	1H	493059528	493067643	5450
HORVU1Hr1G083110	HORVU.MOREX.r3.1HG0083700	1H	493068212	493069273	1H	493068030	493069639	1062
HORVU1Hr1G083130	HORVU.MOREX.r3.1HG0083710	1H	493085098	493085798	1H	493084733	493085798	701
HORVU1Hr1G083160	HORVU.MOREX.r3.1HG0083720	1H	493170397	493171069	1H	493170178	493187696	673
HORVU1Hr1G083160	HORVU.MOREX.r3.1HG0083730	1H	493176744	493177306	1H	493170178	493187696	563
HORVU1Hr1G083170	HORVU.MOREX.r3.1HG0083730	1H	493176744	493177306	1H	493176688	493177300	557
HORVU0Hr1G001480	HORVU.MOREX.r3.1HG0083740	1H	493187587	493187877	1H	493187731	493188468	147
HORVU1Hr1G083180	HORVU.MOREX.r3.1HG0083750	1H	493204035	493204319	1H	493203947	493204782	285
HORVU1Hr1G083210	HORVU.MOREX.r3.1HG0083770	1H	493210668	493210964	1H	493210588	493212637	297
