HORVU1Hr1G086310	HORVU.MOREX.r3.1HG0086640	1H	498019369	498020361	1H	498019327	498020361
HORVU1Hr1G086330	HORVU.MOREX.r3.1HG0086670	1H	498040490	498045437	1H	498040490	498045449
HORVU1Hr1G086360	HORVU.MOREX.r3.1HG0086700	1H	498090278	498091666	1H	498090278	498091666
HORVU1Hr1G086380	HORVU.MOREX.r3.1HG0086720	1H	498235307	498239104	1H	498234746	498239117
HORVU1Hr1G086390	HORVU.MOREX.r3.1HG0086730	1H	498241248	498250732	1H	498240941	498251217
HORVU1Hr1G086400	HORVU.MOREX.r3.1HG0086740	1H	498327840	498330391	1H	498327840	498329611
HORVU1Hr1G086450	HORVU.MOREX.r3.1HG0086800	1H	498358495	498362218	1H	498358495	498362471
HORVU1Hr1G086590	HORVU.MOREX.r3.1HG0086820	1H	498389567	498392727	1H	498389207	498392557
HORVU1Hr1G086580	HORVU.MOREX.r3.1HG0086840	1H	498424353	498425039	1H	498424083	498425088
HORVU1Hr1G086680	HORVU.MOREX.r3.1HG0086920	1H	498524070	498525125	1H	498523991	498525483
HORVU1Hr1G086610	HORVU.MOREX.r3.1HG0086940	1H	498534043	498537118	1H	498533918	498537446
HORVU1Hr1G086710	HORVU.MOREX.r3.1HG0087000	1H	498687322	498688815	1H	498687322	498688716
HORVU1Hr1G086810	HORVU.MOREX.r3.1HG0087020	1H	498763425	498764860	1H	498763425	498764620
HORVU1Hr1G086760	HORVU.MOREX.r3.1HG0087040	1H	498875352	498876869	1H	498875352	498876782
HORVU1Hr1G086780	HORVU.MOREX.r3.1HG0087050	1H	498892773	498893174	1H	498892767	498893439
HORVU1Hr1G086790	HORVU.MOREX.r3.1HG0087060	1H	498898817	498899095	1H	498898817	498899095
HORVU1Hr1G087010	HORVU.MOREX.r3.1HG0087150	1H	499007328	499010239	1H	499006879	499010239
HORVU1Hr1G086980	HORVU.MOREX.r3.1HG0087170	1H	499022531	499029764	1H	499022239	499029839
HORVU1Hr1G086930	HORVU.MOREX.r3.1HG0087190	1H	499085635	499088877	1H	499085435	499089233
HORVU1Hr1G086910	HORVU.MOREX.r3.1HG0087230	1H	499101042	499101735	1H	499101042	499101615
HORVU1Hr1G086900	HORVU.MOREX.r3.1HG0087250	1H	499120722	499121315	1H	499120767	499121315
HORVU1Hr1G086890	HORVU.MOREX.r3.1HG0087260	1H	499124453	499128438	1H	499124375	499128514
HORVU1Hr1G086870	HORVU.MOREX.r3.1HG0087270	1H	499132804	499133495	1H	499132589	499133605
HORVU1Hr1G087050	HORVU.MOREX.r3.1HG0087290	1H	499170476	499172506	1H	499170225	499173206
HORVU1Hr1G087040	HORVU.MOREX.r3.1HG0087310	1H	499199085	499200116	1H	499198786	499200179
HORVU1Hr1G087100	HORVU.MOREX.r3.1HG0087360	1H	499285893	499289744	1H	499284805	499289646
HORVU1Hr1G087070	HORVU.MOREX.r3.1HG0087430	1H	499317821	499320445	1H	499317821	499320445
HORVU1Hr1G087180	HORVU.MOREX.r3.1HG0087450	1H	499357605	499370366	1H	499357605	499370607
HORVU1Hr1G087370	HORVU.MOREX.r3.1HG0087580	1H	499570655	499572106	1H	499570655	499572076
HORVU1Hr1G087380	HORVU.MOREX.r3.1HG0087590	1H	499578049	499578759	1H	499577938	499578805
HORVU1Hr1G087340	HORVU.MOREX.r3.1HG0087600	1H	499608246	499616844	1H	499608513	499617002
HORVU1Hr1G087330	HORVU.MOREX.r3.1HG0087610	1H	499627329	499630652	1H	499627329	499629826
HORVU1Hr1G087320	HORVU.MOREX.r3.1HG0087620	1H	499644242	499645272	1H	499643940	499645353
HORVU1Hr1G087440	HORVU.MOREX.r3.1HG0087660	1H	499826427	499827083	1H	499826427	499827077
HORVU1Hr1G087460	HORVU.MOREX.r3.1HG0087670	1H	499871329	499877057	1H	499871522	499877341
HORVU1Hr1G087520	HORVU.MOREX.r3.1HG0087790	1H	500021820	500024220	1H	500021497	500024193
HORVU1Hr1G087530	HORVU.MOREX.r3.1HG0087810	1H	500044161	500044979	1H	500044019	500045560
HORVU1Hr1G087570	HORVU.MOREX.r3.1HG0087820	1H	500057570	500058439	1H	500057570	500058439
HORVU1Hr1G087600	HORVU.MOREX.r3.1HG0087850	1H	500157912	500158481	1H	500157912	500158481
HORVU1Hr1G087620	HORVU.MOREX.r3.1HG0087890	1H	500178299	500178973	1H	500178249	500181341
HORVU1Hr1G087630	HORVU.MOREX.r3.1HG0087910	1H	500186573	500187106	1H	500186573	500186989
HORVU1Hr1G087660	HORVU.MOREX.r3.1HG0087960	1H	500253412	500254389	1H	500251655	500254612
HORVU1Hr1G087690	HORVU.MOREX.r3.1HG0087980	1H	500272782	500276557	1H	500272616	500273349
HORVU1Hr1G087700	HORVU.MOREX.r3.1HG0088000	1H	500278873	500281822	1H	500279144	500281966
HORVU1Hr1G087770	HORVU.MOREX.r3.1HG0088020	1H	500341401	500342752	1H	500341401	500342952
HORVU1Hr1G087760	HORVU.MOREX.r3.1HG0088040	1H	500364726	500367974	1H	500364726	500367974
HORVU1Hr1G087820	HORVU.MOREX.r3.1HG0088140	1H	500458269	500459277	1H	500458045	500459242
HORVU1Hr1G087900	HORVU.MOREX.r3.1HG0088310	1H	500738133	500740976	1H	500733915	500741212
HORVU1Hr1G087880	HORVU.MOREX.r3.1HG0088350	1H	500744155	500745213	1H	500744449	500745213
HORVU1Hr1G087870	HORVU.MOREX.r3.1HG0088370	1H	500754654	500756127	1H	500754633	500756317
HORVU1Hr1G087970	HORVU.MOREX.r3.1HG0088410	1H	500817779	500819260	1H	500818052	500819260
HORVU1Hr1G087940	HORVU.MOREX.r3.1HG0088440	1H	500837344	500840298	1H	500836467	500840469
HORVU1Hr1G087910	HORVU.MOREX.r3.1HG0088460	1H	500879857	500880219	1H	500879347	500880219
HORVU1Hr1G088060	HORVU.MOREX.r3.1HG0088480	1H	500919942	500921513	1H	500919942	500921513
HORVU1Hr1G087990	HORVU.MOREX.r3.1HG0088540	1H	500997986	500998333	1H	500997986	500999128
HORVU1Hr1G088140	HORVU.MOREX.r3.1HG0088590	1H	501091566	501093021	1H	501090442	501093287
HORVU1Hr1G088130	HORVU.MOREX.r3.1HG0088600	1H	501108205	501108576	1H	501102976	501113408
HORVU1Hr1G088090	HORVU.MOREX.r3.1HG0088630	1H	501137409	501137971	1H	501137401	501138703
HORVU1Hr1G088190	HORVU.MOREX.r3.1HG0088660	1H	501175461	501176561	1H	501175461	501176561
HORVU1Hr1G088270	HORVU.MOREX.r3.1HG0088680	1H	501207998	501210710	1H	501207565	501210796
HORVU1Hr1G088300	HORVU.MOREX.r3.1HG0088760	1H	501484896	501487212	1H	501484533	501487212
HORVU1Hr1G088450	HORVU.MOREX.r3.1HG0088780	1H	501541060	501542400	1H	501540987	501542404
HORVU1Hr1G088440	HORVU.MOREX.r3.1HG0088790	1H	501579199	501580947	1H	501578933	501581183
HORVU1Hr1G088360	HORVU.MOREX.r3.1HG0088890	1H	501684372	501685289	1H	501684372	501686076
HORVU1Hr1G088340	HORVU.MOREX.r3.1HG0088900	1H	501717873	501719380	1H	501717756	501719380
HORVU1Hr1G088460	HORVU.MOREX.r3.1HG0088920	1H	501726448	501728598	1H	501726472	501728598
HORVU1Hr1G088510	HORVU.MOREX.r3.1HG0088960	1H	501856791	501860844	1H	501856648	501861240
HORVU1Hr1G088600	HORVU.MOREX.r3.1HG0088990	1H	501915177	501920585	1H	501912507	501921002
HORVU1Hr1G088590	HORVU.MOREX.r3.1HG0089000	1H	501922082	501926494	1H	501921972	501926548
HORVU2Hr1G030320	HORVU.MOREX.r3.1HG0089010	1H	501933828	501934588	1H	501932408	501935285
HORVU2Hr1G030330	HORVU.MOREX.r3.1HG0089030	1H	501997395	501997764	1H	501995634	501999750
HORVU1Hr1G088620	HORVU.MOREX.r3.1HG0089050	1H	502043234	502044547	1H	502043318	502044547
HORVU1Hr1G088680	HORVU.MOREX.r3.1HG0089070	1H	502121854	502124331	1H	502121357	502125542
HORVU1Hr1G088840	HORVU.MOREX.r3.1HG0089140	1H	502552623	502554192	1H	502552327	502554280
HORVU1Hr1G088760	HORVU.MOREX.r3.1HG0089160	1H	502615759	502617525	1H	502615530	502617615
HORVU1Hr1G088780	HORVU.MOREX.r3.1HG0089180	1H	502624240	502626116	1H	502624017	502626375
HORVU1Hr1G088810	HORVU.MOREX.r3.1HG0089200	1H	502637122	502639734	1H	502636914	502640822
HORVU1Hr1G088890	HORVU.MOREX.r3.1HG0089250	1H	502850598	502851227	1H	502850598	502851155
HORVU1Hr1G089280	HORVU.MOREX.r3.1HG0089390	1H	503240287	503248497	1H	503240294	503248768
HORVU1Hr1G089350	HORVU.MOREX.r3.1HG0089420	1H	503286276	503286860	1H	503286276	503287535
HORVU1Hr1G089310	HORVU.MOREX.r3.1HG0089440	1H	503322019	503322439	1H	503321782	503322538
HORVU1Hr1G089360	HORVU.MOREX.r3.1HG0089460	1H	503425303	503430418	1H	503425301	503430730
HORVU1Hr1G089380	HORVU.MOREX.r3.1HG0089480	1H	503466833	503471014	1H	503466785	503471314
HORVU1Hr1G089430	HORVU.MOREX.r3.1HG0089580	1H	503558782	503561687	1H	503558591	503561715
HORVU1Hr1G089440	HORVU.MOREX.r3.1HG0089590	1H	503565396	503566430	1H	503561964	503566681
HORVU1Hr1G089460	HORVU.MOREX.r3.1HG0089600	1H	503589523	503589789	1H	503589523	503589789
HORVU1Hr1G089470	HORVU.MOREX.r3.1HG0089620	1H	503602422	503602688	1H	503602422	503602688
HORVU1Hr1G089510	HORVU.MOREX.r3.1HG0089650	1H	503619485	503619751	1H	503619485	503619751
HORVU1Hr1G089500	HORVU.MOREX.r3.1HG0089660	1H	503623909	503624172	1H	503623909	503624172
HORVU1Hr1G089490	HORVU.MOREX.r3.1HG0089690	1H	503636029	503636493	1H	503636029	503636295
HORVU1Hr1G089570	HORVU.MOREX.r3.1HG0089710	1H	503640463	503640936	1H	503640344	503641535
HORVU1Hr1G089550	HORVU.MOREX.r3.1HG0089740	1H	503646886	503647761	1H	503645102	503645365
HORVU1Hr1G089530	HORVU.MOREX.r3.1HG0089760	1H	503693927	503697906	1H	503693773	503698179
HORVU1Hr1G089520	HORVU.MOREX.r3.1HG0089770	1H	503713688	503714912	1H	503713542	503714950
HORVU1Hr1G089540	HORVU.MOREX.r3.1HG0089780	1H	503727317	503728516	1H	503727123	503728571
HORVU1Hr1G089620	HORVU.MOREX.r3.1HG0089900	1H	504155055	504157234	1H	504155100	504157234
HORVU1Hr1G089700	HORVU.MOREX.r3.1HG0089920	1H	504186347	504196761	1H	504186311	504196951
HORVU1Hr1G089680	HORVU.MOREX.r3.1HG0089950	1H	504239357	504243322	1H	504239389	504243642
HORVU1Hr1G089630	HORVU.MOREX.r3.1HG0089970	1H	504297358	504298185	1H	504296871	504298185
HORVU1Hr1G089710	HORVU.MOREX.r3.1HG0089980	1H	504377182	504379040	1H	504376584	504379022
HORVU1Hr1G089730	HORVU.MOREX.r3.1HG0090010	1H	504420806	504422150	1H	504420893	504422150
HORVU1Hr1G089770	HORVU.MOREX.r3.1HG0090040	1H	504431733	504431981	1H	504430949	504431909
HORVU1Hr1G089860	HORVU.MOREX.r3.1HG0090100	1H	504524738	504525463	1H	504524727	504525725
HORVU1Hr1G089840	HORVU.MOREX.r3.1HG0090130	1H	504538572	504539204	1H	504538441	504539360
HORVU1Hr1G089830	HORVU.MOREX.r3.1HG0090140	1H	504549120	504550565	1H	504548342	504550827
HORVU1Hr1G089820	HORVU.MOREX.r3.1HG0090150	1H	504551536	504554563	1H	504551285	504554791
HORVU1Hr1G089950	HORVU.MOREX.r3.1HG0090160	1H	504620980	504622798	1H	504621027	504623106
HORVU1Hr1G089940	HORVU.MOREX.r3.1HG0090170	1H	504627259	504627420	1H	504625819	504627672
HORVU1Hr1G089930	HORVU.MOREX.r3.1HG0090180	1H	504633067	504633973	1H	504631363	504633973
HORVU1Hr1G089920	HORVU.MOREX.r3.1HG0090200	1H	504641468	504641968	1H	504637579	504648400
HORVU1Hr1G089990	HORVU.MOREX.r3.1HG0090290	1H	504664326	504665602	1H	504663463	504668582
HORVU1Hr1G090050	HORVU.MOREX.r3.1HG0090300	1H	504695165	504703872	1H	504695034	504706270
HORVU1Hr1G089970	HORVU.MOREX.r3.1HG0090320	1H	504717088	504719521	1H	504717088	504720461
HORVU1Hr1G090020	HORVU.MOREX.r3.1HG0090330	1H	504736931	504739653	1H	504736545	504739929
HORVU1Hr1G090060	HORVU.MOREX.r3.1HG0090340	1H	504809729	504810354	1H	504809603	504810556
HORVU1Hr1G090070	HORVU.MOREX.r3.1HG0090350	1H	504814129	504814856	1H	504813974	504815010
HORVU1Hr1G090080	HORVU.MOREX.r3.1HG0090370	1H	504825042	504831973	1H	504825042	504832072
HORVU1Hr1G090100	HORVU.MOREX.r3.1HG0090410	1H	504903818	504905353	1H	504903798	504905766
HORVU1Hr1G090130	HORVU.MOREX.r3.1HG0090460	1H	504967844	504968371	1H	504967583	504968371
HORVU1Hr1G090190	HORVU.MOREX.r3.1HG0090510	1H	505044833	505045597	1H	505044700	505048018
HORVU1Hr1G090210	HORVU.MOREX.r3.1HG0090540	1H	505085375	505085566	1H	505085170	505085668
HORVU1Hr1G090250	HORVU.MOREX.r3.1HG0090590	1H	505118277	505119167	1H	505117905	505119299
HORVU1Hr1G090330	HORVU.MOREX.r3.1HG0090630	1H	505221699	505224320	1H	505220196	505224320
HORVU1Hr1G090300	HORVU.MOREX.r3.1HG0090650	1H	505266494	505268319	1H	505267826	505268386
HORVU1Hr1G090360	HORVU.MOREX.r3.1HG0090670	1H	505296663	505298216	1H	505296663	505298216
HORVU1Hr1G090410	HORVU.MOREX.r3.1HG0090710	1H	505322204	505324672	1H	505322018	505324842
HORVU1Hr1G090430	HORVU.MOREX.r3.1HG0090740	1H	505554740	505560218	1H	505554250	505560429
HORVU1Hr1G090450	HORVU.MOREX.r3.1HG0090760	1H	505760355	505761038	1H	505760174	505762699
HORVU1Hr1G090460	HORVU.MOREX.r3.1HG0090770	1H	505765509	505765748	1H	505765506	505765748
HORVU1Hr1G090490	HORVU.MOREX.r3.1HG0090780	1H	505778369	505781715	1H	505778031	505781621
HORVU1Hr1G090510	HORVU.MOREX.r3.1HG0090830	1H	505868402	505872131	1H	505868286	505872093
HORVU1Hr1G090580	HORVU.MOREX.r3.1HG0090850	1H	505948079	505949447	1H	505948088	505949447
HORVU1Hr1G090610	HORVU.MOREX.r3.1HG0090860	1H	505970327	505971454	1H	505970218	505971440
HORVU1Hr1G090680	HORVU.MOREX.r3.1HG0090870	1H	506015191	506037855	1H	506015618	506017280
HORVU1Hr1G090620	HORVU.MOREX.r3.1HG0090890	1H	506037527	506037909	1H	506037527	506039376
HORVU1Hr1G090720	HORVU.MOREX.r3.1HG0090930	1H	506147846	506148478	1H	506143520	506148269
HORVU1Hr1G090760	HORVU.MOREX.r3.1HG0090940	1H	506234213	506236361	1H	506233507	506236371
HORVU1Hr1G090730	HORVU.MOREX.r3.1HG0090950	1H	506272670	506274226	1H	506272506	506274385
HORVU1Hr1G090780	HORVU.MOREX.r3.1HG0090970	1H	506287946	506290348	1H	506287742	506290348
HORVU1Hr1G090770	HORVU.MOREX.r3.1HG0090990	1H	506296788	506302375	1H	506296392	506302701
HORVU1Hr1G090800	HORVU.MOREX.r3.1HG0091000	1H	506392618	506394228	1H	506392618	506394069
HORVU1Hr1G090810	HORVU.MOREX.r3.1HG0091010	1H	506443777	506447385	1H	506443459	506447479
HORVU1Hr1G090820	HORVU.MOREX.r3.1HG0091020	1H	506454130	506454588	1H	506453906	506454590
HORVU1Hr1G090910	HORVU.MOREX.r3.1HG0091040	1H	506473888	506475035	1H	506473888	506475218
HORVU1Hr1G090890	HORVU.MOREX.r3.1HG0091050	1H	506478559	506479128	1H	506478247	506479223
HORVU1Hr1G090870	HORVU.MOREX.r3.1HG0091070	1H	506496987	506498365	1H	506496867	506498266
HORVU1Hr1G090930	HORVU.MOREX.r3.1HG0091080	1H	506501125	506501433	1H	506500624	506501422
HORVU1Hr1G090850	HORVU.MOREX.r3.1HG0091090	1H	506505008	506506204	1H	506504752	506506357
HORVU1Hr1G091020	HORVU.MOREX.r3.1HG0091130	1H	506534811	506535456	1H	506534570	506535459
HORVU1Hr1G091010	HORVU.MOREX.r3.1HG0091150	1H	506545453	506545959	1H	506545453	506545959
HORVU1Hr1G090980	HORVU.MOREX.r3.1HG0091180	1H	506578459	506579826	1H	506578414	506580137
HORVU1Hr1G090940	HORVU.MOREX.r3.1HG0091240	1H	506615395	506620118	1H	506615341	506620416
HORVU1Hr1G091030	HORVU.MOREX.r3.1HG0091250	1H	506629476	506631839	1H	506629476	506631839
HORVU1Hr1G091050	HORVU.MOREX.r3.1HG0091260	1H	506672069	506673865	1H	506672183	506673865
HORVU1Hr1G091060	HORVU.MOREX.r3.1HG0091290	1H	506682100	506685783	1H	506681943	506685760
HORVU1Hr1G091130	HORVU.MOREX.r3.1HG0091330	1H	506740959	506742837	1H	506740872	506742986
HORVU1Hr1G091120	HORVU.MOREX.r3.1HG0091340	1H	506759999	506761005	1H	506759869	506761180
HORVU1Hr1G091110	HORVU.MOREX.r3.1HG0091350	1H	506775593	506780012	1H	506775231	506780175
HORVU1Hr1G091090	HORVU.MOREX.r3.1HG0091360	1H	506782160	506785859	1H	506781933	506785842
HORVU1Hr1G091170	HORVU.MOREX.r3.1HG0091390	1H	506828835	506829557	1H	506828687	506829542
HORVU1Hr1G091250	HORVU.MOREX.r3.1HG0091410	1H	506943763	506945292	1H	506943368	506945465
HORVU1Hr1G091230	HORVU.MOREX.r3.1HG0091430	1H	506947935	506949129	1H	506947935	506951401
HORVU1Hr1G091210	HORVU.MOREX.r3.1HG0091510	1H	507054514	507059764	1H	507053630	507059887
HORVU1Hr1G091220	HORVU.MOREX.r3.1HG0091520	1H	507061122	507062902	1H	507061122	507062902
HORVU0Hr1G001570	HORVU.MOREX.r3.1HG0091610	1H	507342509	507344124	1H	507342503	507344435
HORVU0Hr1G001510	HORVU.MOREX.r3.1HG0091670	1H	507382737	507384961	1H	507382865	507385218
HORVU0Hr1G001530	HORVU.MOREX.r3.1HG0091680	1H	507419920	507424332	1H	507418346	507424332
HORVU1Hr1G091340	HORVU.MOREX.r3.1HG0091740	1H	507496837	507497742	1H	507496837	507497742
HORVU1Hr1G091370	HORVU.MOREX.r3.1HG0091770	1H	507577719	507578198	1H	507577638	507578203
HORVU1Hr1G091350	HORVU.MOREX.r3.1HG0091810	1H	507629220	507631771	1H	507629296	507634479
HORVU1Hr1G091390	HORVU.MOREX.r3.1HG0091820	1H	507660017	507660505	1H	507660119	507663023
HORVU1Hr1G091430	HORVU.MOREX.r3.1HG0091830	1H	507664337	507667466	1H	507664054	507667468
HORVU1Hr1G091450	HORVU.MOREX.r3.1HG0091840	1H	507729692	507730475	1H	507729692	507730475
HORVU1Hr1G091460	HORVU.MOREX.r3.1HG0091860	1H	507765235	507770026	1H	507764879	507769853
HORVU1Hr1G091480	HORVU.MOREX.r3.1HG0091880	1H	507892266	507894218	1H	507892266	507894218
HORVU1Hr1G091470	HORVU.MOREX.r3.1HG0091890	1H	507897754	507898461	1H	507897754	507898461
HORVU1Hr1G091500	HORVU.MOREX.r3.1HG0091930	1H	507955230	507956939	1H	507955131	507956939
HORVU1Hr1G091530	HORVU.MOREX.r3.1HG0091980	1H	508000345	508000986	1H	508000019	508000794
HORVU1Hr1G091540	HORVU.MOREX.r3.1HG0091990	1H	508013111	508013538	1H	508013111	508013538
HORVU1Hr1G091550	HORVU.MOREX.r3.1HG0092000	1H	508024092	508026931	1H	508024131	508027153
HORVU1Hr1G091570	HORVU.MOREX.r3.1HG0092010	1H	508056314	508064718	1H	508056146	508064718
HORVU1Hr1G091600	HORVU.MOREX.r3.1HG0092020	1H	508078359	508081736	1H	508078005	508083269
HORVU1Hr1G091650	HORVU.MOREX.r3.1HG0092050	1H	508182937	508189522	1H	508182935	508189858
HORVU1Hr1G091720	HORVU.MOREX.r3.1HG0092080	1H	508229855	508229995	1H	508227831	508234113
HORVU1Hr1G091730	HORVU.MOREX.r3.1HG0092090	1H	508260181	508266219	1H	508259999	508266505
HORVU1Hr1G091820	HORVU.MOREX.r3.1HG0092140	1H	508323061	508325064	1H	508321620	508326136
HORVU1Hr1G091830	HORVU.MOREX.r3.1HG0092150	1H	508332854	508334001	1H	508332561	508334028
HORVU1Hr1G091850	HORVU.MOREX.r3.1HG0092170	1H	508397415	508398314	1H	508397415	508398314
HORVU1Hr1G091870	HORVU.MOREX.r3.1HG0092190	1H	508411997	508417448	1H	508411523	508417820
HORVU1Hr1G091900	HORVU.MOREX.r3.1HG0092200	1H	508438125	508438571	1H	508437827	508441178
HORVU1Hr1G091890	HORVU.MOREX.r3.1HG0092210	1H	508458708	508464211	1H	508458548	508464686
HORVU1Hr1G091970	HORVU.MOREX.r3.1HG0092220	1H	508500515	508503195	1H	508496288	508503195
HORVU1Hr1G091930	HORVU.MOREX.r3.1HG0092240	1H	508543420	508547978	1H	508538895	508547978
HORVU1Hr1G091990	HORVU.MOREX.r3.1HG0092280	1H	508596777	508597499	1H	508596080	508597577
HORVU1Hr1G092060	HORVU.MOREX.r3.1HG0092370	1H	508830221	508832266	1H	508830137	508833763
HORVU1Hr1G092150	HORVU.MOREX.r3.1HG0092410	1H	508946448	508947815	1H	508946355	508947859
HORVU1Hr1G092130	HORVU.MOREX.r3.1HG0092420	1H	508970329	508972954	1H	508970090	508973032
HORVU1Hr1G092110	HORVU.MOREX.r3.1HG0092430	1H	508981776	508987517	1H	508981549	508987526
HORVU1Hr1G092200	HORVU.MOREX.r3.1HG0092480	1H	509041646	509043005	1H	509041646	509043005
HORVU1Hr1G092270	HORVU.MOREX.r3.1HG0092520	1H	509152869	509159533	1H	509152869	509159915
HORVU1Hr1G092260	HORVU.MOREX.r3.1HG0092550	1H	509165214	509165672	1H	509165214	509165672
HORVU1Hr1G092250	HORVU.MOREX.r3.1HG0092560	1H	509171372	509174616	1H	509171390	509174822
HORVU1Hr1G092240	HORVU.MOREX.r3.1HG0092570	1H	509184311	509186409	1H	509184033	509186419
HORVU1Hr1G092310	HORVU.MOREX.r3.1HG0092650	1H	509238539	509240318	1H	509238466	509240449
HORVU1Hr1G092300	HORVU.MOREX.r3.1HG0092660	1H	509242099	509243115	1H	509241372	509244450
HORVU1Hr1G092290	HORVU.MOREX.r3.1HG0092670	1H	509248204	509251464	1H	509248204	509251383
HORVU1Hr1G092330	HORVU.MOREX.r3.1HG0092680	1H	509274177	509275907	1H	509273972	509275983
HORVU1Hr1G092360	HORVU.MOREX.r3.1HG0092700	1H	509293628	509294508	1H	509293550	509294508
HORVU1Hr1G092440	HORVU.MOREX.r3.1HG0092730	1H	509414915	509420159	1H	509414794	509420551
HORVU1Hr1G092610	HORVU.MOREX.r3.1HG0092760	1H	509610154	509610564	1H	509609996	509610565
HORVU1Hr1G092600	HORVU.MOREX.r3.1HG0092770	1H	509612711	509613040	1H	509612711	509613040
HORVU1Hr1G092670	HORVU.MOREX.r3.1HG0092810	1H	509834049	509834803	1H	509834049	509835024
HORVU1Hr1G092660	HORVU.MOREX.r3.1HG0092820	1H	509847909	509849970	1H	509847999	509849970
HORVU1Hr1G092650	HORVU.MOREX.r3.1HG0092830	1H	509857472	509858941	1H	509857472	509858941
HORVU1Hr1G092640	HORVU.MOREX.r3.1HG0092850	1H	509941592	509942800	1H	509940838	509942800
HORVU1Hr1G092740	HORVU.MOREX.r3.1HG0092860	1H	510008880	510010770	1H	510008946	510010994
HORVU1Hr1G092710	HORVU.MOREX.r3.1HG0092870	1H	510020642	510023809	1H	510017234	510019996
HORVU1Hr1G092690	HORVU.MOREX.r3.1HG0092900	1H	510051742	510053418	1H	510051742	510053529
HORVU1Hr1G092680	HORVU.MOREX.r3.1HG0092910	1H	510057574	510059184	1H	510057372	510059204
HORVU1Hr1G092840	HORVU.MOREX.r3.1HG0093020	1H	510261568	510263484	1H	510261421	510263920
HORVU1Hr1G092860	HORVU.MOREX.r3.1HG0093030	1H	510264569	510269257	1H	510264141	510269456
HORVU1Hr1G092890	HORVU.MOREX.r3.1HG0093050	1H	510410376	510415684	1H	510410636	510415941
HORVU1Hr1G092980	HORVU.MOREX.r3.1HG0093060	1H	510469238	510473361	1H	510469266	510473937
HORVU1Hr1G092960	HORVU.MOREX.r3.1HG0093080	1H	510480432	510482720	1H	510480305	510482792
HORVU1Hr1G092950	HORVU.MOREX.r3.1HG0093090	1H	510490283	510492144	1H	510487810	510492348
HORVU1Hr1G092920	HORVU.MOREX.r3.1HG0093120	1H	510553498	510556197	1H	510553498	510556197
HORVU1Hr1G093030	HORVU.MOREX.r3.1HG0093180	1H	510946526	510946777	1H	510935531	510959081
HORVU1Hr1G093180	HORVU.MOREX.r3.1HG0093280	1H	511117524	511119012	1H	511117283	511119513
HORVU1Hr1G093170	HORVU.MOREX.r3.1HG0093290	1H	511122508	511123405	1H	511122458	511123662
HORVU1Hr1G093220	HORVU.MOREX.r3.1HG0093300	1H	511132093	511134741	1H	511132042	511134966
HORVU1Hr1G093230	HORVU.MOREX.r3.1HG0093310	1H	511137764	511143636	1H	511137562	511143692
HORVU1Hr1G093240	HORVU.MOREX.r3.1HG0093320	1H	511173436	511178299	1H	511173261	511178688
HORVU1Hr1G093250	HORVU.MOREX.r3.1HG0093330	1H	511182741	511221355	1H	511182588	511186561
HORVU1Hr1G093370	HORVU.MOREX.r3.1HG0093340	1H	511214259	511215998	1H	511214169	511215998
HORVU1Hr1G093390	HORVU.MOREX.r3.1HG0093420	1H	511553796	511556867	1H	511553046	511557115
HORVU1Hr1G093400	HORVU.MOREX.r3.1HG0093440	1H	511622693	511625137	1H	511622273	511625138
HORVU1Hr1G093430	HORVU.MOREX.r3.1HG0093450	1H	511626578	511628924	1H	511626130	511628905
HORVU1Hr1G093440	HORVU.MOREX.r3.1HG0093460	1H	511645666	511647238	1H	511645690	511647462
HORVU1Hr1G093460	HORVU.MOREX.r3.1HG0093520	1H	511730527	511733199	1H	511730527	511733142
HORVU1Hr1G093450	HORVU.MOREX.r3.1HG0093530	1H	511738142	511738450	1H	511738142	511738450
HORVU1Hr1G093480	HORVU.MOREX.r3.1HG0093550	1H	511775869	511778652	1H	511775677	511779052
HORVU1Hr1G093520	HORVU.MOREX.r3.1HG0093570	1H	511836149	511841752	1H	511829311	511842813
HORVU1Hr1G093490	HORVU.MOREX.r3.1HG0093590	1H	511869824	511873881	1H	511869824	511873881
HORVU1Hr1G093540	HORVU.MOREX.r3.1HG0093610	1H	511951140	511955421	1H	511951116	511955421
HORVU1Hr1G093780	HORVU.MOREX.r3.1HG0093680	1H	512238672	512240183	1H	512144595	512240385
HORVU1Hr1G093680	HORVU.MOREX.r3.1HG0093710	1H	512325202	512325655	1H	512323868	512328006
HORVU1Hr1G093760	HORVU.MOREX.r3.1HG0093750	1H	512391915	512393607	1H	512387504	512389258
HORVU1Hr1G093770	HORVU.MOREX.r3.1HG0093770	1H	512395028	512401737	1H	512394822	512402438
HORVU1Hr1G093790	HORVU.MOREX.r3.1HG0093780	1H	512478472	512483323	1H	512478508	512483679
HORVU1Hr1G093800	HORVU.MOREX.r3.1HG0093790	1H	512489609	512492680	1H	512489363	512494445
HORVU1Hr1G093860	HORVU.MOREX.r3.1HG0093820	1H	512538800	512540278	1H	512538612	512541279
HORVU1Hr1G093830	HORVU.MOREX.r3.1HG0093830	1H	512559396	512564551	1H	512559396	512564551
HORVU1Hr1G093900	HORVU.MOREX.r3.1HG0093860	1H	512616276	512616688	1H	512616276	512616637
HORVU1Hr1G093890	HORVU.MOREX.r3.1HG0093870	1H	512621996	512623042	1H	512621950	512623159
